episode,reward,epsilon,Max Future Q-value,Action,State 
19480,-20,0.0182836114855978,3.910217713169339,Daignose for heartRate,Non ideal Maintain heartRate
19481,24,0.01827995476330068,-1.875339378809373,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19482,5,0.018276298772348022,-0.5970063755818555, , 
19483,-92,0.018272643512593553,-2.485896436932875,Daignose for heartRate,Non ideal Maintain heartRate
19484,-16,0.018268988983891035,-1.7997878549786557,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19485,-94,0.018265335186094255,-0.7389339087231006, , 
19486,22,0.018261682119057036,5.973093353739413,Daignose for heartRate,Non ideal Maintain heartRate
19487,6,0.018258029782633224,-0.39036906790617465,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19488,-67,0.0182543781766767,-0.25045924742757997,Daignose for heartRate,Non ideal Maintain heartRate
19489,6,0.018250727301041363,-0.38281063569544926,Daignose for ArterialpH level,Non ideal ArterialpH level
19490,-15,0.018247077155581156,-2.0402146077087298,Daignose for heartRate,Non ideal Maintain heartRate
19491,-40,0.01824342774015004,-0.9575635968630527,Daignose for ArterialpH level,Non ideal ArterialpH level
19492,-70,0.01823977905460201,5.91452797971395,Daignose for ArterialpH level,Non ideal ArterialpH level
19493,18,0.018236131098791093,-0.9899181398539767,Daignose for ArterialpH level,Non ideal ArterialpH level
19494,-11,0.018232483872571335,-2.6308938709717196,Daignose for heartRate,Non ideal Maintain heartRate
19495,23,0.018228837375796822,-0.411790193469038, , 
19496,-165,0.018225191608321662,-0.03657347265815325,Daignose for ArterialpH level,Non ideal ArterialpH level
19497,24,0.018221546569999997,-0.13738278588934083,Daignose for ArterialpH level,Non ideal ArterialpH level
19498,15,0.018217902260685998,-0.30285238177245066,Daignose for heartRate,Non ideal Maintain heartRate
19499,23,0.018214258680233863,-2.5790232678908342,Daignose for ArterialpH level,Non ideal ArterialpH level
19500,21,0.018210615828497815,-2.327188812614973,Daignose for heartRate,Non ideal Maintain heartRate
19501,22,0.018206973705332117,-0.8810937253533604,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19502,23,0.018203332310591052,1.0031877969664922, , 
19503,-73,0.018199691644128935,-0.9249806326598433,Daignose for ArterialpH level,Non ideal ArterialpH level
19504,-200,0.01819605170580011,3.864751903156357, , 
19505,21,0.01819241249545895,3.7272222882033272,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19506,-62,0.018188774012959857,2.1331326494300105, , 
19507,19,0.018185136258157264,3.482096561268884,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19508,-80,0.01818149923090563,-0.4107064433602998,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19509,23,0.01817786293105945,-1.875339378809373, , 
19510,-31,0.01817422735847324,3.910217713169339, , 
19511,22,0.018170592513001543,2.990936931737408,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19512,-306,0.018166958394498944,-1.2397599323488215, , 
19513,21,0.018163325002820044,0.8859844649896276, , 
19514,12,0.01815969233781948,-0.39036906790617465,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19515,5,0.018156060399351914,-0.5509281669025912, , 
19516,-80,0.018152429187272043,2.1836025145065086, , 
19517,20,0.018148798701434588,-0.22249670888616535,Daignose for ArterialpH level,Non ideal ArterialpH level
19518,20,0.018145168941694302,2.3800416337959183, , 
19519,-303,0.018141539907905964,-0.6136336246560024,Daignose for ArterialpH level,Non ideal ArterialpH level
19520,-48,0.018137911599924384,-0.3951935405415279, , 
19521,21,0.0181342840176044,3.910217713169339, , 
19522,17,0.01813065716080088,-0.45382650284922654,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19523,-36,0.01812703102936872,-0.32156944976087587,Daignose for ArterialpH level,Non ideal ArterialpH level
19524,12,0.018123405623162846,3.910217713169339,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19525,18,0.018119780942038213,1.7721504093623006,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19526,-315,0.018116156985849806,-1.9418348092745257,Daignose for ArterialpH level,Non ideal ArterialpH level
19527,-24,0.018112533754452636,-0.37141707845832106,Daignose for ArterialpH level,Non ideal ArterialpH level
19528,-23,0.018108911247701746,0.2520378502066216, , 
19529,22,0.018105289465452208,-1.2269463022711786,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19530,22,0.01810166840755912,1.9336253224239688,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19531,-71,0.018098048073877607,-0.6358601445730816, , 
19532,-31,0.018094428464262832,-0.14246189642569143,Daignose for heartRate,Non ideal Maintain heartRate
19533,21,0.01809080957856998,-0.08385590957472289,Daignose for ArterialpH level,Non ideal ArterialpH level
19534,25,0.018087191416654266,8.8517810748478,Daignose for ArterialpH level,Non ideal ArterialpH level
19535,-200,0.018083573978370935,-2.9558689694704623,Daignose for heartRate,Non ideal Maintain heartRate
19536,11,0.01807995726357526,1.3185627323446725,Daignose for ArterialpH level,Non ideal ArterialpH level
19537,-72,0.018076341272122546,4.3132238297555965, , 
19538,22,0.018072726003868122,3.268867311837483,Daignose for ArterialpH level,Non ideal ArterialpH level
19539,24,0.01806911145866735,-1.4503521493539995,Daignose for heartRate,Non ideal Maintain heartRate
19540,18,0.018065497636375615,-0.8664646168781411,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19541,20,0.01806188453684834,-0.14788196940342413,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19542,-42,0.01805827215994097,-0.42225969442385985, , 
19543,21,0.018054660505508982,-1.888433896601474, , 
19544,18,0.01805104957340788,-0.22249670888616535,Daignose for heartRate,Non ideal Maintain heartRate
19545,3,0.0180474393634932,-1.7213702120379497,Daignose for heartRate,Non ideal Maintain heartRate
19546,-72,0.0180438298756205,-0.8962780741257685, , 
19547,-11,0.018040221109645378,5.973093353739413, , 
19548,-67,0.018036613065423448,-2.2862109782828233,Daignose for heartRate,Non ideal Maintain heartRate
19549,10,0.018033005742810363,0.2520378502066216,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19550,21,0.018029399141661802,-0.6883069896808918, , 
19551,21,0.01802579326183347,-0.33674836340427117,Daignose for heartRate,Non ideal Maintain heartRate
19552,-13,0.018022188103181104,1.2727208317200813,Daignose for heartRate,Non ideal Maintain heartRate
19553,4,0.01801858366556047,2.1482749669608965, , 
19554,13,0.018014979948827357,1.6478227209392433,Daignose for ArterialpH level,Non ideal ArterialpH level
19555,-32,0.018011376952837593,-0.37141707845832106,Daignose for heartRate,Non ideal Maintain heartRate
19556,-200,0.018007774677447026,-1.4608345139695644,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19557,-113,0.018004173122511537,-0.31117062546335017,Daignose for ArterialpH level,Non ideal ArterialpH level
19558,9,0.018000572287887037,2.837615292140409,Daignose for heartRate,Non ideal Maintain heartRate
19559,-200,0.017996972173429458,17.937720024885728,Daignose for ArterialpH level,Non ideal ArterialpH level
19560,22,0.017993372778994772,-0.5970063755818555, , 
19561,-10,0.017989774104438975,-0.7836954943148919,Daignose for ArterialpH level,Non ideal ArterialpH level
19562,-200,0.01798617614961809,-1.7202912299347326, , 
19563,-59,0.017982578914388165,5.973093353739413,Daignose for heartRate,Non ideal Maintain heartRate
19564,-200,0.01797898239860529,-3.075528426865454, , 
19565,-125,0.017975386602125568,5.973093353739413,Daignose for heartRate,Non ideal Maintain heartRate
19566,23,0.01797179152480514,-0.5419406884445532,Daignose for heartRate,Non ideal Maintain heartRate
19567,-32,0.01796819716650018,-3.6191177147066287, , 
19568,-200,0.01796460352706688,-1.376178700796523, , 
19569,-23,0.017961010606361467,2.3800416337959183,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19570,24,0.017957418404240196,0.3335296970701487,Daignose for heartRate,Non ideal Maintain heartRate
19571,-1,0.01795382692055935,-0.2861151398560531,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19572,-200,0.01795023615517524,-1.9627476541553444, , 
19573,24,0.017946646107944202,-0.17577850312152954,Daignose for heartRate,Non ideal Maintain heartRate
19574,24,0.017943056778722613,-2.0325967437757377,Daignose for heartRate,Non ideal Maintain heartRate
19575,-115,0.01793946816736687,3.8673073273258067,Daignose for ArterialpH level,Non ideal ArterialpH level
19576,22,0.0179358802737334,5.973093353739413,Daignose for ArterialpH level,Non ideal ArterialpH level
19577,-200,0.017932293097678652,-2.48843732436128,Daignose for ArterialpH level,Non ideal ArterialpH level
19578,-304,0.017928706639059117,25.0, , 
19579,11,0.017925120897731305,-0.41920594175411807, , 
19580,-108,0.01792153587355176,-0.9249806326598433,Daignose for ArterialpH level,Non ideal ArterialpH level
19581,25,0.01791795156637705,0.2520378502066216,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19582,3,0.017914367976063775,-0.29597672959950483,Daignose for ArterialpH level,Non ideal ArterialpH level
19583,-52,0.017910785102468563,-3.0520360606169032,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19584,20,0.01790720294544807,1.783838126880588, , 
19585,14,0.017903621504858983,-1.134237629298935,Daignose for heartRate,Non ideal Maintain heartRate
19586,22,0.01790004078055801,-0.07364639048390931,Daignose for ArterialpH level,Non ideal ArterialpH level
19587,14,0.0178964607724019,-0.17546816518147157,Daignose for heartRate,Non ideal Maintain heartRate
19588,-124,0.017892881480247418,5.91452797971395,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19589,-47,0.017889302903951368,0.6933000972983034,Daignose for heartRate,Non ideal Maintain heartRate
19590,-102,0.01788572504337058,-1.454504727427385,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19591,-27,0.017882147898361907,8.8517810748478,Daignose for ArterialpH level,Non ideal ArterialpH level
19592,20,0.017878571468782235,-0.8107826555754016,Daignose for ArterialpH level,Non ideal ArterialpH level
19593,-200,0.01787499575448848,-2.936828101540205,Daignose for heartRate,Non ideal Maintain heartRate
19594,-101,0.017871420755337583,1.113695341596327,Daignose for ArterialpH level,Non ideal ArterialpH level
19595,17,0.017867846471186517,2.1482749669608965, , 
19596,-79,0.01786427290189228,-1.4503521493539995,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19597,6,0.0178607000473119,2.0505832883667376,Daignose for ArterialpH level,Non ideal ArterialpH level
19598,-68,0.01785712790730244,2.3800416337959183,Daignose for ArterialpH level,Non ideal ArterialpH level
19599,-22,0.01785355648172098,-0.15124625686526905,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19600,20,0.017849985770424636,0.6933000972983034,Daignose for heartRate,Non ideal Maintain heartRate
19601,20,0.017846415773270553,0.6933000972983034,Daignose for ArterialpH level,Non ideal ArterialpH level
19602,1,0.0178428464901159,-0.5161626098976013,Daignose for heartRate,Non ideal Maintain heartRate
19603,-200,0.017839277920817874,0.2941777157944395,Daignose for heartRate,Non ideal Maintain heartRate
19604,-11,0.017835710065233712,1.0984348535027955, , 
19605,-44,0.017832142923220665,1.7805944780735004,Daignose for heartRate,Non ideal Maintain heartRate
19606,-52,0.017828576494636022,5.973093353739413,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19607,19,0.017825010779337094,3.167468435204712, , 
19608,22,0.017821445777181227,2.1482749669608965,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19609,-200,0.01781788148802579,-0.9320570991688146,Daignose for heartRate,Non ideal Maintain heartRate
19610,-11,0.017814317911728186,-0.411790193469038,Daignose for heartRate,Non ideal Maintain heartRate
19611,-70,0.01781075504814584,0.6933000972983034,Daignose for heartRate,Non ideal Maintain heartRate
19612,-37,0.01780719289713621,-2.875887361404833,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19613,22,0.017803631458556783,0.2481092420228057,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19614,-151,0.017800070732265073,-2.875887361404833,Daignose for heartRate,Non ideal Maintain heartRate
19615,17,0.01779651071811862,3.7397465883396213,Daignose for ArterialpH level,Non ideal ArterialpH level
19616,19,0.017792951415975,-0.24908443561676474,Daignose for heartRate,Non ideal Maintain heartRate
19617,18,0.017789392825691804,0.2481092420228057,Daignose for heartRate,Non ideal Maintain heartRate
19618,-200,0.017785834947126666,4.092753612625161, ,Non ideal ArterialpH level
19619,-15,0.017782277780137242,4.989484313523209,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19620,25,0.017778721324581213,-0.7418664383352249,Daignose for heartRate,Non ideal Maintain heartRate
19621,25,0.017775165580316298,-0.7580030014528006,Daignose for heartRate,Non ideal Maintain heartRate
19622,-200,0.017771610547200233,-2.4609106765961957, , 
19623,-52,0.017768056225090794,-1.2573878714972682,Daignose for heartRate,Non ideal Maintain heartRate
19624,21,0.017764502613845778,-0.17552225021391532,Daignose for ArterialpH level,Non ideal ArterialpH level
19625,15,0.01776094971332301,-0.7836954943148919,Daignose for heartRate,Non ideal Maintain heartRate
19626,-24,0.017757397523380347,5.919122017564977,Daignose for heartRate,Non ideal Maintain heartRate
19627,23,0.01775384604387567,-1.8412050525864565,Daignose for heartRate,Non ideal Maintain heartRate
19628,21,0.017750295274666896,-1.7019080195526866,Daignose for ArterialpH level,Non ideal ArterialpH level
19629,22,0.017746745215611964,2.3800416337959183,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19630,20,0.01774319586656884,-0.8111510825808619,Daignose for heartRate,Non ideal Maintain heartRate
19631,23,0.017739647227395527,-0.42225969442385985,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19632,23,0.01773609929795005,4.3132238297555965,Daignose for heartRate,Non ideal Maintain heartRate
19633,22,0.01773255207809046,3.2254321143434175, , 
19634,13,0.017729005567674844,-1.13611106249399,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19635,-200,0.01772545976656131,-2.0584405793244893, , 
19636,-200,0.017721914674608,6.6665579585522545,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19637,21,0.01771837029167308,-1.580567031649763, , 
19638,20,0.017714826617614744,-0.24908443561676474,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19639,-62,0.017711283652291222,-0.3392582381493874,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19640,-54,0.017707741395560764,4.09278913086606, , 
19641,11,0.01770419984728165,8.8517810748478, , 
19642,-46,0.017700659007312197,-0.8983044081394729,Daignose for ArterialpH level,Non ideal ArterialpH level
19643,-200,0.017697118875510735,-3.4788168094469674,Daignose for heartRate,Non ideal Maintain heartRate
19644,-116,0.017693579451735632,-0.1011959368590265, , 
19645,-3,0.017690040735845285,4.270434193939749, , 
19646,19,0.017686502727698117,-0.4350683317786886,Daignose for heartRate,Non ideal Maintain heartRate
19647,24,0.01768296542715258,5.585243821217638, , 
19648,25,0.01767942883406715,-1.13611106249399,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19649,-44,0.017675892948300336,3.910217713169339, , 
19650,-200,0.017672357769710677,-2.1007845916706374, , 
19651,-9,0.017668823298156736,3.910217713169339,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19652,-75,0.017665289533497105,-0.41920594175411807, , 
19653,19,0.017661756475590405,2.125067121241157,Daignose for ArterialpH level,Non ideal ArterialpH level
19654,14,0.017658224124295286,-3.6191177147066287, , 
19655,7,0.017654692479470428,-0.3510478097152854,Daignose for heartRate,Non ideal Maintain heartRate
19656,22,0.017651161540974535,-0.7851079575023423,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19657,-200,0.01764763130866634,3.6820701207288673,Daignose for ArterialpH level,Non ideal ArterialpH level
19658,-65,0.017644101782404605,1.7805944780735004, , 
19659,-54,0.017640572962048125,-0.22249670888616535,Daignose for heartRate,Non ideal Maintain heartRate
19660,-32,0.017637044847455718,-1.4412218442798448,Daignose for heartRate,Non ideal Maintain heartRate
19661,12,0.017633517438486228,-1.7019080195526866,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19662,-7,0.017629990734998532,-0.8891761056342021,Daignose for heartRate,Non ideal Maintain heartRate
19663,24,0.017626464736851533,-0.06873021181984651,Daignose for heartRate,Non ideal Maintain heartRate
19664,-468,0.017622939443904164,-0.31514023023078774,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19665,20,0.017619414856015383,1.7805944780735004, , 
19666,-200,0.017615890973044182,-1.5245557713450912,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19667,-200,0.017612367794849572,-2.395678089404198,Daignose for heartRate,Non ideal Maintain heartRate
19668,7,0.017608845321290603,-1.2936854527943629,Daignose for ArterialpH level,Non ideal ArterialpH level
19669,-41,0.017605323552226347,-1.0922247858430252,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19670,-148,0.017601802487515902,-0.4235480344611333,Daignose for ArterialpH level,Non ideal ArterialpH level
19671,-200,0.0175982821270184,1.0151882389941802, , 
19672,16,0.017594762470592995,2.990936931737408,Daignose for ArterialpH level,Non ideal ArterialpH level
19673,-14,0.017591243518098876,-0.39036906790617465, , 
19674,21,0.017587725269395258,2.990936931737408, , 
19675,3,0.01758420772434138,5.973093353739413,Daignose for ArterialpH level,Non ideal ArterialpH level
19676,-1,0.017580690882796512,-0.3392582381493874, , 
19677,-132,0.017577174744619953,1.2727208317200813,Daignose for heartRate,Non ideal Maintain heartRate
19678,21,0.01757365930967103,-0.7389339087231006,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19679,23,0.017570144577809095,2.2032570048065194, , 
19680,19,0.017566630548893535,-1.366291904705071,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19681,-32,0.017563117222783756,1.5381410135005291,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19682,-90,0.0175596045993392,-3.6915038739485917,Daignose for ArterialpH level,Non ideal heartRate
19683,-23,0.017556092678419333,-0.5525910723247227,Daignose for heartRate,Non ideal Maintain heartRate
19684,-97,0.01755258145988365,-2.2351384182362066,Daignose for ArterialpH level,Non ideal ArterialpH level
19685,17,0.017549070943591673,-1.7213702120379497,Daignose for heartRate,Non ideal Maintain heartRate
19686,-5,0.017545561129402955,-0.30285238177245066,Daignose for heartRate,Non ideal Maintain heartRate
19687,5,0.017542052017177075,-2.0760407655994255,Daignose for heartRate,Non ideal Maintain heartRate
19688,12,0.01753854360677364,-0.3510478097152854,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19689,-12,0.017535035898052283,5.919122017564977,Daignose for ArterialpH level,Non ideal ArterialpH level
19690,-30,0.017531528890872672,1.9336253224239688,Daignose for SpO2 and FiO2,Non ideal ArterialpH level
19691,-8,0.017528022585094498,-1.0004072036934692,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19692,9,0.01752451698057748,0.3335296970701487,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19693,13,0.017521012077181364,-0.1403697152901957,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19694,24,0.017517507874765928,-0.17546816518147157, , 
19695,6,0.017514004373190974,0.2520378502066216,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19696,-42,0.017510501572316338,-0.11835117031173592,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19697,22,0.017506999472001874,-0.5692675642817937,Daignose for ArterialpH level,Non ideal ArterialpH level
19698,6,0.017503498072107476,-0.29597672959950483,Daignose for ArterialpH level,Non ideal ArterialpH level
19699,-150,0.017499997372493054,-1.720749167343309, , 
19700,23,0.017496497373018557,-1.580567031649763, , 
19701,20,0.017492998073543955,2.125067121241157,Daignose for ArterialpH level,Non ideal ArterialpH level
19702,21,0.017489499473929245,-0.7615455709220587, , 
19703,-200,0.01748600157403446,-1.1411963289731064, , 
19704,21,0.017482504373719652,3.4059102565118846,Daignose for heartRate,Non ideal Maintain heartRate
19705,23,0.01747900787284491,-2.6602227922873545,Daignose for heartRate,Non ideal Maintain heartRate
19706,21,0.01747551207127034,-0.5525910723247227,Daignose for heartRate,Non ideal Maintain heartRate
19707,-27,0.017472016968856086,-3.0520360606169032,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19708,0,0.017468522565462316,-2.0760407655994255,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19709,22,0.017465028860949226,3.7272222882033272,Daignose for heartRate,Non ideal Maintain heartRate
19710,-1,0.017461535855177037,5.585243821217638,Daignose for heartRate,Non ideal Maintain heartRate
19711,-5,0.017458043548006,-0.13011464736066536,Daignose for ArterialpH level,Non ideal ArterialpH level
19712,-200,0.0174545519392964,25.0,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19713,-18,0.017451061028908543,-1.17824074132918,Daignose for SpO2 and FiO2,Non ideal heartRate
19714,-6,0.01744757081670276,-0.22249670888616535,Daignose for ArterialpH level,Non ideal ArterialpH level
19715,-200,0.01744408130253942,-1.306786294669125,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19716,18,0.017440592486278914,-0.265931042151478, , 
19717,-423,0.017437104367781658,1.4674866412952254,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19718,-200,0.017433616946908103,1.821848677698883,Daignose for heartRate,Non ideal Maintain heartRate
19719,-200,0.017430130223518723,-1.5818664675401568,Daignose for heartRate,Non ideal Maintain heartRate
19720,-116,0.017426644197474018,-1.720749167343309, , 
19721,2,0.017423158868634523,5.639149676502798,Daignose for heartRate,Non ideal Maintain heartRate
19722,-97,0.017419674236860798,-0.9736364468689692, , 
19723,21,0.017416190302013426,0.6933000972983034,Daignose for ArterialpH level,Non ideal ArterialpH level
19724,21,0.017412707063953023,1.6478227209392433, , 
19725,-56,0.017409224522540234,-2.019888381656739, , 
19726,23,0.017405742677635727,0.6933000972983034,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19727,23,0.0174022615291002,1.7721504093623006, , 
19728,21,0.017398781076794382,-0.29597672959950483,Daignose for heartRate,Non ideal Maintain heartRate
19729,20,0.017395301320579024,3.750103614289677,Daignose for heartRate,Non ideal Maintain heartRate
19730,17,0.01739182226031491,-0.42225969442385985,Daignose for ArterialpH level,Non ideal ArterialpH level
19731,-24,0.017388343895862846,-0.3392582381493874,Daignose for ArterialpH level,Non ideal ArterialpH level
19732,-200,0.017384866227083674,-1.1608635384326202, , 
19733,-200,0.017381389253838257,3.0370263861274474, , 
19734,-31,0.017377912975987488,4.09278913086606,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19735,-86,0.01737443739339229,-0.29597672959950483, , 
19736,24,0.017370962505913613,-2.2862109782828233,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19737,12,0.017367488313412432,0.2520378502066216,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19738,-1,0.01736401481574975,3.482096561268884,Daignose for ArterialpH level,Non ideal ArterialpH level
19739,20,0.0173605420127866,-0.6583325148272685,Daignose for ArterialpH level,Non ideal ArterialpH level
19740,17,0.017357069904384043,-0.6656630663402412, , 
19741,6,0.017353598490403167,-2.993544815009155,Daignose for ArterialpH level,Non ideal ArterialpH level
19742,24,0.017350127770705086,1.4323896181153914, , 
19743,0,0.017346657745150946,5.919122017564977,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19744,23,0.017343188413601916,-1.13611106249399, , 
19745,1,0.017339719775919197,-1.454504727427385,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19746,23,0.017336251831964012,5.91452797971395,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19747,-31,0.01733278458159762,-0.08385590957472289,Daignose for ArterialpH level,Non ideal ArterialpH level
19748,24,0.017329318024681302,2.029207515725942,Daignose for ArterialpH level,Non ideal ArterialpH level
19749,-22,0.017325852161076367,-1.1282220380014814, , 
19750,-5,0.017322386990644152,-0.3510478097152854,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19751,17,0.017318922513246023,2.2032570048065194,Daignose for heartRate,Non ideal Maintain heartRate
19752,-200,0.017315458728743374,-2.419039312234095,Daignose for ArterialpH level,Non ideal ArterialpH level
19753,23,0.017311995636997625,2.1482749669608965, , 
19754,-167,0.017308533237870224,-1.2752319899239,Daignose for heartRate,Non ideal Maintain heartRate
19755,11,0.01730507153122265,-0.06873021181984651,Daignose for ArterialpH level,Non ideal ArterialpH level
19756,-200,0.017301610516916408,-2.512414174308252,Daignose for heartRate,Non ideal Maintain heartRate
19757,-4,0.017298150194813025,0.6933000972983034,Daignose for heartRate,Non ideal Maintain heartRate
19758,3,0.017294690564774062,-0.9573323166180049,Daignose for heartRate,Non ideal Maintain heartRate
19759,-6,0.01729123162666111,4.183258621785782,Daignose for ArterialpH level,Non ideal ArterialpH level
19760,6,0.017287773380335776,2.1331326494300105, , 
19761,23,0.01728431582565971,-0.9028855819679675, , 
19762,22,0.017280858962494577,-0.28846061604024875,Daignose for ArterialpH level,Non ideal ArterialpH level
19763,23,0.017277402790702077,0.8859844649896276,Daignose for ArterialpH level,Non ideal ArterialpH level
19764,13,0.017273947310143936,-0.5419406884445532,Daignose for heartRate,Non ideal Maintain heartRate
19765,20,0.01727049252068191,4.989484313523209,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19766,-50,0.017267038422177774,-1.2269463022711786,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19767,-36,0.01726358501449334,2.3800416337959183,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19768,-39,0.01726013229749044,-0.9899181398539767,Daignose for ArterialpH level,Non ideal ArterialpH level
19769,-306,0.01725668027103094,-0.6207007775154363,Daignose for heartRate,Non ideal Maintain heartRate
19770,21,0.017253228934976734,-0.5551774522600468,Daignose for heartRate,Non ideal Maintain heartRate
19771,14,0.01724977828918974,1.7805944780735004,Daignose for ArterialpH level,Non ideal ArterialpH level
19772,23,0.017246328333531902,2.7038644217951373,Daignose for heartRate,Non ideal Maintain heartRate
19773,-1,0.017242879067865195,-0.22920627376980818,Daignose for heartRate,Non ideal Maintain heartRate
19774,-74,0.01723943049205162,-0.17546816518147157,Daignose for ArterialpH level,Non ideal ArterialpH level
19775,21,0.01723598260595321,3.899152663993995,Daignose for ArterialpH level,Non ideal ArterialpH level
19776,25,0.01723253540943202,-2.312856100571281,Daignose for heartRate,Non ideal Maintain heartRate
19777,-42,0.017229088902350132,-2.2862109782828233,Daignose for ArterialpH level,Non ideal ArterialpH level
19778,-112,0.017225643084569663,-1.0004072036934692,Daignose for ArterialpH level,Non ideal ArterialpH level
19779,-200,0.01722219795595275,2.91430047674373,Daignose for heartRate,Non ideal Maintain heartRate
19780,12,0.017218753516361558,-2.875887361404833,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19781,2,0.017215309765658285,5.585243821217638,Daignose for heartRate,Non ideal heartRate
19782,21,0.017211866703705152,-0.07364639048390931, , 
19783,20,0.017208424330364413,8.8517810748478,Daignose for ArterialpH level,Non ideal ArterialpH level
19784,25,0.01720498264549834,0.6933000972983034,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19785,15,0.01720154164896924,-0.5589265285843075,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19786,-80,0.017198101340639448,-1.875339378809373,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
19787,22,0.01719466172037132,3.750103614289677,Daignose for heartRate,Non ideal Maintain heartRate
19788,-7,0.017191222788027247,1.2727208317200813,Daignose for heartRate,Non ideal Maintain heartRate
19789,7,0.017187784543469642,-0.3951935405415279,Daignose for heartRate,Non ideal Maintain heartRate
19790,-24,0.017184346986560947,-1.2936854527943629, , 
19791,-79,0.017180910117163637,-1.1708388887363688, , 
